0000000005.png,sx3H7-k1guU,4,0,國瑜隔空傳情要親自致電祝母親節快樂
0000000044.png,sx3H7-k1guU,43,24,吉網友隔空傳情!韓國瑜12晚間直播CALLIN
0000000079.png,sx3H7-k1guU,78,48,"用友思念天上父親,韓國瑜直播哽咽"
0000000007.png,C-VEUIi42jQ,6,72,廷韓更上一層樓!瓊瑤:他是我最崇拜的人
0000000022.png,C-VEUIi42jQ,21,96,据臉書公開書大讀韓秃子月亮天地無雙
0000000049.png,C-VEUIi42jQ,48,120,之念不动價强结束高雄行返台北單點滴
0000000063.png,C-VEUIi42jQ,62,144,"文章結尾我怎能離開你,表達對高雄愛"
0000000023.png,TA41dqvU9nU,22,168,火毀天倫兒院險見罹難親大腿軟
0000000039.png,TA41dqvU9nU,38,192,文具店富燒2小時民眾罵翻對面消防隊竟沒雲梯車
0000000089.png,TA41dqvU9nU,88,216,支援雲梯車擺著好看火燒20時民罵翻
0000000026.png,o6j568-eyJI,25,240,中國製造洗產地?!遭打臉要洗現在就能洗
0000000060.png,o6j568-eyJI,59,264,"自經區遭中國製造產地""算重點還管理問題"
0000000071.png,o6j568-eyJI,70,288,媽曾挺自經區蒙卻批讓中國製造洗產地
0000000088.png,o6j568-eyJI,87,312,套標準?貴花媽賴清德挺自經區現自打臉?
0000000114.png,o6j568-eyJI,113,336,套標準?背花媽賴清德挺自經區現自打臉?
0000000037.png,CD9sKcwHwd4,36,360,"背後中槍變開槍,黨內暗箭韓國瑜後腿"
0000000012.png,7eDjPSLn5-Q,11,384,5/5就要看五月天家家加碼演唱知足”
0000000029.png,7eDjPSLn5-Q,28,408,馬莎破廣東話教學方頭“上海灘開金嗓
0000000062.png,7eDjPSLn5-Q,61,432,5/5就要看家家加碼演唱知足
0000000095.png,7eDjPSLn5-Q,94,456,五月天香港開唱合體家家陶唱“上海灘
0000000035.png,Opl0q2xy7fE,34,480,"打韓國民黨孫大千韓國瑜出力助KMT,"
0000000068.png,Opl0q2xy7fE,67,504,改意卡韓要韓國瑜被動初選還得繳500萬?
0000000099.png,Opl0q2xy7fE,98,528,吳敦義三招半韓保高層權疗張友驊非常不智
0000000008.png,-HHrkSiitGU,7,552,流行音樂全金榜最受歡迎男歌手王力宏捧三獎
0000000028.png,-HHrkSiitGU,27,576,王力宏合巨蛋演場會6月8-9日登場
0000000048.png,-HHrkSiitGU,47,600,王力宏合小巨蛋演場會6月8-9日登場
0000000064.png,-HHrkSiitGU,63,624,"王力宏加盟”中國好聲音,自信帶冠軍團"
